listing_id,comments
17298,0.321423399731933
17299,0.30922225372225376
17693,0.3722309069826366
17747,0.41175685331738454
18127,0.4237655991536375
18195,0.3873530274214122
18198,0.38988900920676867
18590,0.39524648543176316
18728,0.4201597732006819
18764,0.3149844131461132
19050,0.3472866765871186
19159,0.35890720397739206
19169,0.3529425757524583
19174,0.3575225250034613
19282,0.3936833074333075
19319,0.42249770970064643
19601,0.41505422948744375
19812,0.36830273615009496
20299,0.36224473504133853
20300,0.3726785714285714
20611,0.3801176013639455
20734,0.3278710434811805
20755,0.32675629178513793
20853,0.40290454068538917
20913,0.30019823693175157
21293,0.41069356223149023
21456,0.3613945380230279
21794,0.37024583078925216
22673,0.3609593239714468
22911,0.3575205209612467
22918,0.3985590277777778
23135,0.371073361092332
23180,0.32267545673657333
23501,0.3791567308478673
23545,0.30682966911256765
23686,0.3295154840377382
24143,0.4057797781208859
24261,0.38753089377027633
24266,0.37575694806598825
24269,0.41137167508482225
24281,0.3831865383245252
24285,0.3692309306556887
25235,0.32254295050605436
25406,0.4034203599614972
25696,0.38634762500037845
26012,0.41062097061186603
26362,0.3064531899772914
26520,0.39807815735720875
26540,0.34192758272733603
26559,0.3990917552465172
26785,0.38195421229523113
26864,0.4735972222222222
26954,0.3671586271598871
26969,0.3721014073529438
27006,0.17639296553975126
27024,0.3843444840351963
27385,0.40725916086593955
27531,0.4113431548266533
27644,0.379653054668235
27659,0.37467122414622417
27759,0.23517972883597882
27883,0.4150692070707071
28321,0.33187074758880825
28396,0.46798989898989896
28907,0.28195891125444467
29012,0.37145905772468274
29013,0.3571414027046331
29414,0.3924527856644405
29455,0.3556719906813836
29628,0.39535860647467563
30031,0.3757775322273951
30222,0.3802489004165499
30970,0.3665989152973518
31130,0.29975691116667047
31555,0.4419474016361271
31902,0.49800000000000005
31994,0.3870915448987366
32023,0.3128661441588266
32037,0.3911336923109506
32100,0.36738531144781145
32289,0.36575003503441006
32329,0.32975512142178814
32331,0.5047272727272727
32363,0.21212121212121213
32965,0.3467811037314223
32969,0.3485263186062058
33009,0.40450798582462005
33156,0.32490003464696904
33223,0.341108523826256
34760,0.3349443546989503
35526,0.42384099617000914
36121,0.4803187283395617
36133,0.40556525526636134
36442,0.0974941724941725
36647,0.35341785687574456
36703,0.4011981560227467
36934,0.3752231372575042
37197,0.38505212390585786
38182,0.14799107142857146
38638,0.2870442425168565
38663,0.3538543415201578
38780,0.35414594044838066
39267,0.2686660488885526
39282,0.4131782931124266
39572,0.4334351780441388
39593,0.3958115537598893
39704,0.3760246986406082
39755,0.44231349996174874
40039,0.382577298199222
40884,0.40912407617315777
41348,0.37238292081475277
41386,0.3295509516938089
41513,0.19820512820512823
42580,0.4215772011592233
42729,0.37920876547339516
42882,0.393532869586799
43957,0.37740039415732557
44096,0.39925687196390325
44212,0.3956787437854014
44221,0.3893361720026213
44229,0.4052772092195009
44288,0.42633071226592023
44506,0.3992263924444188
45393,0.3961355850562461
45542,0.5940856481481481
45556,0.39813323903976977
45689,0.40564042552304985
45910,0.29418891866510916
45936,0.3925575908614358
45940,0.4521289542487325
46544,0.3596720525542292
46723,0.3661384172361157
46859,0.4857878787878788
46911,0.3915117692746399
47199,0.37503880131067885
47362,0.36390137956986457
47370,0.35634680134680136
48719,0.4204578038272592
49715,0.37002913370828666
50174,0.41041158234170233
50447,0.3738955680224002
51485,0.35059055945757295
51533,0.4342708333333334
51572,0.43103751912474186
51850,0.36090395637982536
51852,0.3327958988092385
53137,0.15857142857142859
53196,0.3915902121868031
53469,0.3061714912589282
53470,0.21503732378732376
53477,0.35814682859875163
54158,0.39719852431117136
54453,0.4363048430735931
54508,0.4049710231420212
54544,0.29194088337176005
54626,0.3966641894292226
54694,0.39212274006667525
54860,0.316596657729849
55236,0.4187476851851852
55320,0.29721617582975596
55467,0.3723549515231174
55565,0.37172874159357594
55668,0.4402941226436407
55737,0.3949160000281675
55959,0.4045734709814613
55982,0.42829560123291743
56467,0.3793248251066425
56475,0.40011849800660804
56525,0.41414192901604857
56859,0.30160282692035406
56894,0.3417929691653375
57161,0.35319110341924187
57166,0.33560498038928493
57297,0.4274255492801935
57468,0.3404643441300765
57618,0.39292324508691584
57754,0.44108965624750324
57874,0.3608112142535864
58059,0.3589797070827272
58062,0.49487073693502265
58101,0.37722798386369855
58294,0.3964289672518839
58467,0.32491388252400155
59014,0.35394735672547234
59121,0.29653679653679654
59709,0.324424142097219
59818,0.3605625398983014
59855,0.3088071664572741
60164,0.3121580602914341
60457,0.36982714045214043
60611,0.3324772603838686
60666,0.32926111293874505
60680,0.3508143790649368
60794,0.41874098124098125
60864,0.31029371091871094
60948,0.3013692779751604
61167,0.36151394715568824
61492,0.4162109072106428
61509,0.30337331240040205
62095,0.30327969607707317
62264,0.4199294371964015
62427,0.384366364713223
62430,0.3507257644596741
62452,0.32402466643903527
62461,0.3005081407205608
62468,0.3727028711093329
62680,0.37874851329031917
62787,0.3079313694479696
62891,0.3071018701505363
62903,0.44014744922186383
62925,0.4354610281222402
63003,0.37386035727268424
63154,0.3275082860055108
63299,0.36841127872704693
63320,0.2730992960873132
63360,0.34063654419880973
63373,0.3809811568061568
63546,0.342754772300546
63573,0.4660185101678157
63610,0.38843236701176753
63657,0.35994452830775
63719,0.3707721781567645
64000,0.38869757818935446
64107,0.37367721851577973
64277,0.4003659448180768
64314,0.39983021109728867
64361,0.4104887916781992
64365,0.35508476530051897
64837,0.390046532029147
65019,0.40871719591207956
65213,0.22222222222222224
65268,0.3848180936811175
65562,0.4080070546737213
65615,0.37425134595855986
65660,0.4154274885018741
65813,0.33610425421501283
65834,0.32358829339188194
66008,0.4106775233206358
66251,0.41772069205656165
66275,0.3800791107157029
66340,0.33051362533233736
66451,0.539583948248721
66718,0.25783784884183547
66741,0.3883800752507375
66974,0.4022165904138413
67208,0.3976395859174268
67288,0.33499265692420455
67299,0.3663196846166884
67397,0.3463569870219075
68099,0.3717602679878495
68403,0.3085502790917285
68735,0.39877860244608854
68765,0.41207259382185013
68900,0.47753888087221413
68974,0.42155677751117254
69894,0.31119949819224896
69921,0.3718536068015455
70095,0.38392696434135515
70128,0.4665902906647844
70279,0.369413500050908
70381,0.33076312584649725
70609,0.39834896816573245
71010,0.3127185233961854
71248,0.34574346329610095
71366,0.3960759100559887
71384,0.427131904269979
71507,0.32028946133633635
71812,0.5281944444444445
72190,0.40074465540194404
72265,0.3377412398992913
74073,0.43256545851635136
74240,0.35952089804021625
74680,0.358758088063341
74860,0.6066666666666667
75193,0.3534670634463697
75635,0.36251244904301216
76761,0.40009850560104576
77765,0.4111742728428245
77936,0.3593006026217643
78331,0.3900642143473638
78603,0.3649570715960876
78919,0.24614338439338437
79067,0.3511174719460434
79782,0.2875979945766792
80493,0.3687140093397963
80684,0.3817246724480022
80700,0.3082322466023446
80924,0.42660008780964975
81739,0.4258996212121212
82550,0.45551247537274536
82638,0.3901678335018416
82885,0.4007459464315001
82928,0.28120354687465027
83243,0.29920348575363914
83446,0.3293569858712716
83722,0.2981511322027919
83811,0.3940051814278903
83847,0.4416671511351852
84010,0.4672267430375103
84059,0.39114754689754694
84251,0.2697159234063996
84659,0.36681371000201385
84905,0.3482022956445611
86215,0.35246089652248513
87279,0.35348521392492227
88329,0.37839425958616235
89621,0.34662823875233806
92894,0.3844127623286958
93313,0.36660330367059585
94035,0.4476350963539516
94477,0.31936553339582935
94783,0.3777829884324056
95211,0.35164712602212606
95747,0.4060536223925647
95883,0.15053030303030304
96471,0.34766691263282173
98663,0.39568296241218787
99070,0.35996272556115416
100002,0.33062986417465434
100023,0.32502990827636374
100184,0.3458299608748327
100186,0.4027370979033126
102995,0.2627555384470428
103161,0.4201321999121884
103311,0.2223729460651447
103806,0.3715549558670581
105469,0.3769656157334729
105790,0.3686107834408999
106363,0.36454124612235167
106647,0.3749941249238947
106906,0.4572296266619183
107630,0.4076307340817179
107895,0.3005941150018311
110576,0.36101705902803527
110739,0.35090830666250594
112304,0.4261904761904762
112359,0.3687168757114352
112435,0.38693253828711627
113265,0.3790121080461364
114229,0.3855098218129874
114969,0.33793895968372534
115535,0.3760268371056821
115678,0.3332804733296617
115748,0.3619111956526873
116940,0.33970827947636595
117425,0.36954675202183956
118061,0.34360358864434604
121473,0.39327048685290905
121861,0.4212782516374857
123784,0.353151597143623
125053,0.4294717680408778
125163,0.4151445822879355
125265,0.41426500351500356
125594,0.33385451986898995
126443,0.33618479941824614
126816,0.5153780864197531
127387,0.3243801459977931
128975,0.3445553507991359
130439,0.1672953674677813
131154,0.4061784465511401
131747,0.3727484005027577
132516,0.3880095834225299
132570,0.394646879109064
132661,0.3637988091748688
132695,0.2712996652928727
133025,0.3349893642645977
134934,0.4226501668470418
135393,0.37855535246054495
135465,0.3597500997823757
135706,0.32312187257187264
136493,0.4302709420023926
136528,0.31603705584798025
137121,0.41165626767853314
137671,0.2801316137566138
138216,0.403628210361763
139624,0.3457409430072968
140053,0.4920629755939337
140133,0.419002072983592
140195,0.2620109377182073
140425,0.39337258929489305
140973,0.4030894673495767
141154,0.3423334957274036
141335,0.4531858879120625
141890,0.3800307348809333
141984,0.4020643596585421
142069,0.3846317270624015
144087,0.2949226974056502
144148,0.38796263552275995
145064,0.41887177637177636
145777,0.2998971756048962
145994,0.446875
146754,0.4254340286262449
147586,0.3958537456303323
148201,0.3990281251464737
148259,0.43030737889204435
148825,0.33304432463141026
149777,0.38025571021873883
150804,0.3486121894440467
151199,0.37255891374979205
152078,0.5092024207274208
152259,0.3867606653849242
152263,0.3355099511700362
152520,0.3164283820898628
153405,0.4177293448815942
153780,0.4142145481440981
154934,0.3213901642331239
155296,0.38115622036683805
157162,0.4232178135386901
157431,0.4044402452118427
157442,0.30776239916321046
157673,0.3440597567311454
158061,0.366455445203538
158176,0.4142513886360583
158913,0.15823076923076923
158955,0.3255813532081827
159019,0.4232090093416706
159749,0.36013078114625297
159815,0.4216604097048176
159913,0.4561739753752741
160609,0.2736160612675764
160994,0.43149550434050526
161366,0.34033822902244776
161394,0.48296296296296304
161996,0.39492298902236056
162493,0.4449868307221543
162508,0.3131183965211743
162565,0.39427165805657016
163627,0.41038594128799233
163809,0.23211642908852703
163814,0.3063407908113596
163836,0.32119137387009744
164989,0.4267764643673126
165080,0.36527311222928105
165461,0.4102023024329709
165573,0.5035548941798942
165824,0.3484153106229841
165919,0.35883254274517035
166006,0.2779040311669642
166172,0.33768901605956636
166541,0.4119794055352227
166983,0.23372821898119514
167013,0.6388888888888888
167017,0.3372941256274589
167482,0.3395612840749273
168084,0.3984380523258834
168123,0.33965724766061794
168546,0.3973653375423201
169152,0.3398129625219665
169306,0.291553536919618
169464,0.3894094270657016
170084,0.3786061262956728
170420,0.3105175781009114
170761,0.3951503851087184
171562,0.3601751944714863
171776,0.38784541316526616
171811,0.4022118005451339
172445,0.2673616338815274
172499,0.39646789729662296
173072,0.3781943595957183
173151,0.38281776953722213
173742,0.39993914442109924
174527,0.3413709802102659
174668,0.3159898926569773
174966,0.370085837567921
175069,0.3914620339352855
176135,0.43009282704010965
176653,0.4162040002422881
176962,0.3383375446123031
177421,0.5268017156199601
177606,0.3735606979659288
179670,0.41206355388638277
180507,0.31902008211735755
180792,0.3192147467572888
181522,0.3568184561077123
181972,0.40230059927380296
182069,0.3124198581194489
182095,0.3670442249359107
182177,0.3546238651946701
182649,0.33586724356065567
182727,0.3863960636413371
185266,0.3387838396722325
185478,0.4368318571002201
186305,0.37263049135497944
186871,0.32865350009467653
187488,0.4066606280193237
187566,0.32371073870716305
187671,0.394363455988456
187979,0.3825242802942501
187986,0.23815151515151517
188661,0.41973209072998424
188674,0.4156009868812174
188803,0.40393637050779907
189135,0.3530111329107096
189732,0.3246957261960455
189787,0.38429757849366497
190267,0.318088608086872
190542,0.4189896452241638
190968,0.40711590229832295
190974,0.3808513906669487
191075,0.41492580011535196
191541,0.33573356641797847
193333,0.4007160506309526
193393,0.36989688455558056
193853,0.35429423147216155
194154,0.3812522196330102
195027,0.19063145019271666
195123,0.36367276083723155
195233,0.37862131827894785
195240,0.4295338621586754
195989,0.39230554370773
196010,0.330628419217235
197155,0.3381359140557481
197176,0.39559829059829066
197753,0.36119042310261845
197903,0.33360530891232903
197942,0.33362719226243504
198028,0.48537076118326117
198629,0.3368043931260399
198786,0.3522280091887538
199195,0.39892329262232484
199312,0.4289500598461792
200955,0.3568930198240913
201173,0.4149732455044955
201992,0.4131363993786891
202273,0.30178385406955144
203901,0.40965094933175294
204065,0.40564892218348203
204833,0.38634403629459624
204959,0.3429839596779495
205043,0.4467293601776212
205485,0.3344049243986932
205735,0.29161725816652734
205867,0.36869830543719684
206071,0.30370052105642537
206316,0.5152430555555556
206772,0.4413161189408004
206957,0.34821637308551184
208148,0.39941973824786325
208889,0.46086174989540374
209310,0.3812173351989099
211078,0.4159702602687803
211974,0.37268371109507936
212109,0.44559848288788506
212178,0.3939234700232579
212544,0.4302329706395363
213841,0.2956146222594644
214474,0.36815777145621914
214917,0.025
215560,0.33926601163015796
215784,0.3829191527641888
215907,0.3689542769021834
216015,0.3864304622922165
217580,0.36448698292448295
217660,0.3791246718389977
218358,0.3843737918027391
219066,0.3580170388173635
219793,0.3729791328586334
219818,0.442678473265208
219922,0.3163875289035978
220351,0.35275044512449916
220563,0.33929868276453745
220739,0.4061497961091662
220946,0.36132805773426097
221096,0.34437135572132893
221618,0.33635032823860167
222054,0.37778212956507334
222304,0.39995699815873426
222913,0.3595706561931906
223930,0.3207152947740809
224510,0.39689671392870796
225297,0.4566666666666667
225306,0.36813720201730715
225887,0.3971830475218185
225926,0.431272889180705
225976,0.2710923541044705
226021,0.3574172351178416
227715,0.3305768463323857
228317,0.35555773153023873
228496,0.30709716582007607
228517,0.33954435882368866
228925,0.10571180555555554
229212,0.40687434990705973
229367,0.40898932339812033
229874,0.4048611111111111
229965,0.3847879410214499
230854,0.30605976312715544
230877,0.33916798469363113
230956,0.43829566774048134
231154,0.34905527000234
231194,0.3352608751665796
231414,0.47922558922558917
232612,0.3650788556846897
232618,0.26393722819592746
233189,0.31640038723737807
233638,0.3853133988608314
233662,0.38567988864666997
234034,0.17412015932506128
234184,0.3186886824116869
234330,0.3431295171348155
234814,0.33658444279434163
234870,0.4104862474756057
235281,0.3920100439939376
235515,0.3389288902803137
235552,0.45816992203412443
235651,0.3946741812964919
235876,0.3104579217365235
235951,0.3299770228779355
235960,0.3457089839740889
236267,0.375862131629629
236671,0.41848226416131307
236788,0.3106220992076647
237127,0.3409846415720632
237162,0.33316429737234
238119,0.5062065446127946
238208,0.36289844489925716
239055,0.4454940476190476
239733,0.32676791669893834
239766,0.2515343599561037
239883,0.3967276086239656
239899,0.4141071428571429
240800,0.4447498589839801
241140,0.4372077234038697
241159,0.24911616161616165
241538,0.35520130823519575
241588,0.27483680555555556
242479,0.40991105167384867
242532,0.43463279042715236
242643,0.3588860763891756
243229,0.36105952380952383
243708,0.3504363633618766
245504,0.36407562705561425
245544,0.37193661672287304
245574,0.3587616078682345
245607,0.36737672030063334
246134,0.14675298356157734
246351,0.2959436274509804
246916,0.38576268359728355
246938,0.3856488186501999
247562,0.3092866846653479
248713,0.3161257045313593
248717,0.42012269512947514
248865,0.3603298994911898
248871,0.3756015743804622
249414,0.39605102191505703
249704,0.33195188492063493
249867,0.35033574887714497
250259,0.4166333333333333
250323,0.32881836109686635
250536,0.42813526647824174
250801,0.38230385155154617
251262,0.4286815517747666
251277,0.3733744033445051
252076,0.4195005787208918
252607,0.38839685333332763
253332,0.38723163323031745
253466,0.5057581690340311
253471,0.36280167502845023
253475,0.42323071964617337
253590,0.3934809027777778
253623,0.30878268381172275
253800,0.41791891848686474
253803,0.4012714263984105
253806,0.38967083388825524
253811,0.3442205114636181
253815,0.45369681504688725
253828,0.4637029246794872
253839,0.4183564814814815
253842,0.4545138888888889
253846,0.36647011478330016
254131,0.3492080119380519
254168,0.3417935380266279
254409,0.2041666666666667
254790,0.36795678882984095
255024,0.36309431157276784
255476,0.4179074868844606
255601,0.3386567387847493
255637,0.37484403183621934
255672,0.3092027271456539
255957,0.33170805102110473
255996,0.23739564512673758
256078,0.3987751938607996
256153,0.3316841631680118
256281,0.6354411764705882
256328,0.40064333814333813
256369,0.39194848885707284
257097,0.4226599021018664
257568,0.35506315440043257
258284,0.3647957268142398
258397,0.3845155015737157
258686,0.34038843590122003
258688,0.4196510299381123
258690,0.2949583433541767
258740,0.34174437130820995
258838,0.5248324990981241
259946,0.41011814023718784
260451,0.566624460863891
260618,0.2998963639780862
260672,0.4000973186623134
260765,0.3341503257469702
261259,0.24590894370207386
261344,0.33830046948578624
261674,0.4244085064556655
261781,0.3807373939377616
262343,0.3526185409209251
262405,0.36744044526389047
262478,0.3828145141895142
263005,0.32705642967091747
263502,0.42951839379463963
263776,0.42105664924887537
263888,0.3925599239792507
264116,0.3960039246467818
264323,0.3618115911795063
265036,0.4355943161776495
265064,0.3833869447435368
265145,0.3359215044642069
265506,0.41024172585882257
265831,0.4374545454545455
266146,0.313007337690078
266155,0.2744088286705452
266351,0.27385294117647063
266449,0.39040940310766975
266756,0.28320376219812854
267435,0.4517063492063492
267535,0.40458501052518914
267652,0.4272166625928374
267708,0.4373751379339615
268392,0.26770168993464444
268439,0.3541096006354056
268481,0.3753787878787879
268868,0.3800613454256149
269283,0.3971840315950062
269289,0.23639006132756132
269889,0.37254674596765686
270139,0.3324821074758575
270165,0.2837574051919265
270231,0.3591067695273257
270315,0.4024496888626444
270345,0.3989318175502524
270751,0.46861111111111114
271043,0.3892878048370286
271128,0.34698677513934867
271130,0.40844444393550006
271694,0.3288641349715911
271954,0.3771588875344595
272026,0.16273324349261847
272044,0.41123788845385517
272706,0.4091219142777236
273190,0.3907894672053465
273895,0.24883673469387757
274062,0.3897563600261196
274329,0.27037060229862575
274743,0.3416666666666667
275443,0.178252688172043
275976,0.3218956292507621
276021,0.4413471449185735
276120,0.35830782106858533
276216,0.4691666666666667
276317,0.3929985536988907
276482,0.3581661345822359
277207,0.4123838856328227
277370,0.3523560687991822
278090,0.3643497528441211
278145,0.5379645061728395
278197,0.3798519750791257
278876,0.0
279857,0.41924767323244927
279969,0.3275249490559328
280046,0.22416666666666665
280315,0.3577863640988641
280393,0.38008153463252153
281521,0.38642266824085003
281703,0.3936929563492063
281842,0.3316183035714285
281851,0.38784902922372355
282341,0.36722115636888364
282443,0.3546268682986005
282514,0.4682504090805526
282863,0.31580799949233773
282977,0.38021109546267184
283090,0.34772432081807086
283550,0.3702029220779221
284208,0.39388968642170474
284855,0.39767652042852564
285442,0.5
285716,0.38709444444444446
286662,0.3978622444922164
286838,0.36127222148486077
287292,0.49230769230769234
287397,0.24973684210526317
287408,0.35994384034086135
287417,0.24276239691682416
287421,0.3503817956572333
287481,0.3134331575395986
287814,0.4429289307271884
287839,0.4178544170918573
287845,0.4387105570821419
288043,0.38679471912399255
289020,0.38852865003324566
289037,0.4217303696888175
289288,0.38181217515317195
289665,0.38048462904470953
289703,0.29833333333333334
289995,0.3523483092446931
290123,0.4505654761904762
290193,0.36881243386243384
290457,0.37261968921855154
291524,0.38728087346049533
291764,0.3634803492054964
291812,0.5666666666666668
292047,0.41555857580637473
292121,0.3692070256132756
292266,0.3063367367586118
292324,0.3905984658616237
292361,0.19352319014025365
292954,0.3745221576033564
294227,0.4693481158351585
294239,0.3808626443001443
294242,0.36999677031459527
294250,0.42273081603484636
294259,0.3794967363038007
294263,0.3782094540134518
294280,0.3823572441413434
294297,0.38762732233044733
294353,0.31947968633748225
294490,0.4213907464200819
294717,0.4639771148989899
295231,0.5125
295998,0.4194313134867358
296345,0.38629012701599774
296361,0.33961543467355154
296658,0.5869097222222222
296717,0.29892795797056665
296844,0.39545882424860185
297611,0.7000000000000001
297698,0.4408955552623186
297938,0.3298408797451858
297962,0.515
298782,0.3654326356118023
299078,0.3900293152393123
299531,0.39021355197619806
300140,0.435343438515167
301034,0.38099395088559856
301372,0.39622581754084774
302017,0.25295695045695044
302057,0.3536192795245982
302238,0.3045172882672883
302280,0.2393332130832131
302309,0.06818181818181818
302758,0.3342098364598365
303264,0.26047850958565244
303345,0.2865767591274236
303725,0.39569240839478936
303851,0.42419220231774923
304799,0.40433042235202166
305211,0.36550033857884046
305245,0.27535381324246866
305667,0.3704421649778793
306702,0.41806953275312647
306799,0.2985257918999014
309342,0.3031683004372771
310220,0.43355437698634225
310272,0.2861131809583656
310325,0.2923352698247685
310338,0.35103164199372394
310524,0.3506046163432527
310796,0.2800554173545155
311003,0.31410256410256415
311343,0.2937790541563935
311356,0.3364882990545336
312429,0.4495983497616193
313890,0.3216892995481576
314982,0.41752082050338996
316238,0.341620670995671
317838,0.378711226738582
317905,0.33099145581600226
317938,0.4235672560463583
318021,0.41288944769838176
318187,0.3393061113036534
319724,0.45227389264348017
319798,0.4256938148899459
319844,0.31779546108036827
320865,0.34548128107514303
320876,0.4258869059743042
320877,0.39955594296944585
320900,0.33742727583136267
321014,0.38881259777939126
321136,0.3224475991311929
322037,0.448330905612219
322604,0.4129207746395366
322974,0.3923520068513434
323453,0.4420790699299658
323706,0.3921230564708211
324115,0.4187011429122019
324517,0.3476050760975978
324800,0.3550102606228767
325429,0.3009039005331168
326832,0.36257210646496363
326956,0.33091961348091425
327521,0.20375000000000001
328040,0.41532259076151123
328693,0.3603825448293803
328744,0.3339554626679627
329064,0.2706446575543798
329310,0.4479034391534391
329385,0.35208607075794573
331854,0.3957916359230268
333189,0.4385903161368566
333323,0.3817604941373471
334607,0.4372325738639716
334781,0.43710695389266824
335797,0.25183467483711147
335819,0.3126512892162606
335820,0.251806617986314
336220,0.37114981248334117
337708,0.31220045756398795
339456,0.4494185320851988
341525,0.3891669210834406
341982,0.29503694068996933
342027,0.15453541358333026
342264,0.30311713277507585
342995,0.29872118190934527
343276,0.34750513274840356
343971,0.31326614669930725
344019,0.4443691531957902
344092,0.3664293077278758
346248,0.45704522142798537
346579,0.14825757575757575
346805,0.3885833400501959
347865,0.36103644524565986
350525,0.35113075612873884
351530,0.4878208386958387
351859,0.359473051304414
352651,0.286256222943723
353317,0.32767755087390055
353801,0.4121494378546071
354095,0.36727814203549497
355106,0.35286474190243194
356723,0.4313084305253216
358283,0.41123649955263597
359689,0.33951381811101483
359982,0.39941121976953525
360400,0.3845513760727122
361334,0.2571343268999519
361803,0.307691177649511
363320,0.30637648809523804
364785,0.4199212070810283
365227,0.3327915389306013
367042,0.0
367810,0.7071022727272727
369411,0.40594029607494697
369567,0.4594500783863903
369671,0.4012152126024585
369831,0.4126645307304332
371138,0.4814126984126984
371835,0.40255423049173056
373618,0.4753878523682999
374548,0.30804467693429605
375249,0.3643301571516833
377217,0.27929047705493987
378790,0.2484201388888889
378852,0.4429674613317971
380416,0.4552315653215034
380730,0.37242063492063493
382523,0.4403334909872608
382524,0.2488709050502037
385190,0.3206963919162384
385657,0.37073769254001815
385824,0.4234533326461898
385853,0.30474661469126735
386507,0.33865797873150816
386555,0.35833333333333334
386744,0.35626374985956316
386799,0.301282199738709
387324,0.44183820700440374
387377,0.30862352100390805
387666,0.5916666666666668
387735,0.3733017167156396
389482,0.3344578913938276
391955,0.35712466019128924
392948,0.5152336860670194
393016,0.38746460478217676
393094,0.3835527676557321
393479,0.2859504588662064
393682,0.43771992423400574
393868,0.2849642199051338
393875,0.3460362966178262
394026,0.40714285714285714
394111,0.31956608278873905
396636,0.2863946564259726
397034,0.49522768941777573
397297,0.4094406409952877
397420,0.6354440235690236
398281,0.3159177226453069
398283,0.43656650871142294
399640,0.37044297124763537
399720,0.40839330808080804
399946,0.42550564149824727
400039,0.4032491725592252
400431,0.33260051676718344
400466,0.39870005197800606
401039,0.2619111533201337
401579,0.4037142791169462
401836,0.3385071281599059
403056,0.33613782774155576
403264,0.39707648317100247
403668,0.41671954465287797
404502,0.4186982124258503
404923,0.3164264648351789
405025,0.3026657594234516
405408,0.40633763112301324
406926,0.3848083619552503
406992,0.4217910920763425
407469,0.31739570512213877
408099,0.3056932451133218
408983,0.3982679386875185
409262,0.38732521904949974
409293,0.35382477090643655
409666,0.387065040031164
411336,0.42318553994905844
411525,0.4302395030189582
411794,0.0
411918,0.31158042845037476
412061,0.366234082080528
413504,0.4184279398016972
413528,0.4825396825396826
413567,0.38769397919135096
413775,0.3706491476296671
413815,0.40438484778387446
414553,0.38979683375506263
414801,0.35218610745231527
415304,0.4
416426,0.38134294625050363
416557,0.34777788753110445
417685,0.34175869252042546
418291,0.459453705984423
418846,0.4234672619047619
419200,0.4210151010377255
419373,0.3548246656558796
419792,0.34125
421539,0.39791064751221
423015,0.31185206577815466
423275,0.3744616568853074
424192,0.46910162401770844
424661,0.2974457494337063
424667,0.3734586714705578
424767,0.3778375487650839
424889,0.4485142857142857
424930,0.14231582633053222
425367,0.347854566974311
428226,0.3698735860365478
430427,0.350107371577992
430665,0.34952473236223236
431865,0.3539769260789137
432090,0.3890144527143091
433218,0.39962615001673857
433414,0.4072022151853323
433848,0.13518518518518519
434792,0.43523340324617876
435909,0.39853015946703896
435946,0.3305685224816088
436510,0.3961825213716439
436619,0.35051619411377816
436916,0.4573076923076923
437352,0.3683615737981033
437906,0.3643781168998183
438513,0.35569845548663337
439750,0.4163776455026455
441811,0.4081974506042991
441860,0.3020939183285588
442636,0.3098755502781149
442649,0.2384217737229101
443646,0.3709010966643444
444171,0.44835562255205114
444430,0.44111101836434335
446367,0.33976967533646457
447766,0.5
447840,0.3088980414746544
448048,0.2838732534826285
448049,0.29689132001566765
449034,0.44081490371968385
449130,0.3610911190185087
449660,0.41418175435410987
449680,0.30778103317422173
450009,0.4082329896924825
